,time,city_name,temp,pressure,humidity,clouds,wind_speed,weather description
0,2021-01-09 00:00:00,THU DAU MOT,297.15,1011,69,20,1.54,few clouds
1,2021-01-09 01:00:00,THU DAU MOT,298.15,1012,65,96,1.54,overcast clouds
2,2021-01-09 02:00:00,THU DAU MOT,299.15,1012,65,20,1.03,few clouds
3,2021-01-09 03:00:00,THU DAU MOT,301.15,1012,57,20,2.57,few clouds
4,2021-01-09 04:00:00,THU DAU MOT,302.15,1011,51,20,1.54,few clouds
5,2021-01-09 05:00:00,THU DAU MOT,303.15,1010,48,20,2.06,few clouds
6,2021-01-09 06:00:00,THU DAU MOT,305.15,1009,40,20,2.57,few clouds
7,2021-01-09 07:00:00,THU DAU MOT,304.15,1008,40,20,1.54,few clouds
8,2021-01-09 08:00:00,THU DAU MOT,305.15,1007,37,40,1.54,scattered clouds
9,2021-01-09 09:00:00,THU DAU MOT,305.15,1007,37,40,1.54,scattered clouds
10,2021-01-09 10:00:00,THU DAU MOT,304.15,1007,42,40,0.51,scattered clouds
11,2021-01-09 11:00:00,THU DAU MOT,301.15,1008,65,40,4.12,scattered clouds
12,2021-01-09 12:00:00,THU DAU MOT,301.15,1009,65,40,2.06,scattered clouds
13,2021-01-09 13:00:00,THU DAU MOT,300.15,1010,65,40,2.06,scattered clouds
14,2021-01-09 14:00:00,THU DAU MOT,299.15,1010,73,40,1.54,scattered clouds
15,2021-01-09 15:00:00,THU DAU MOT,299.15,1011,73,40,1.54,scattered clouds
16,2021-01-09 16:00:00,THU DAU MOT,298.15,1010,61,40,3.09,scattered clouds
17,2021-01-09 17:00:00,THU DAU MOT,297.15,1010,64,40,2.57,scattered clouds
18,2021-01-09 18:00:00,THU DAU MOT,297.15,1010,64,40,2.06,scattered clouds
19,2021-01-09 19:00:00,THU DAU MOT,296.15,1009,73,40,2.06,scattered clouds
20,2021-01-09 20:00:00,THU DAU MOT,296.15,1009,73,40,1.03,scattered clouds
21,2021-01-09 21:00:00,THU DAU MOT,296.15,1009,73,40,1.54,scattered clouds
22,2021-01-09 22:00:00,THU DAU MOT,295.15,1009,78,40,2.06,scattered clouds
23,2021-01-09 23:00:00,THU DAU MOT,295.15,1010,78,75,1.03,broken clouds
24,2021-01-10 00:00:00,THU DAU MOT,295.15,1011,78,40,1.03,scattered clouds
25,2021-01-10 01:00:00,THU DAU MOT,297.15,1012,73,20,1.03,few clouds
26,2021-01-10 02:00:00,THU DAU MOT,299.15,1012,65,20,1.03,few clouds
27,2021-01-10 03:00:00,THU DAU MOT,300.15,1012,61,20,1.03,few clouds
28,2021-01-10 04:00:00,THU DAU MOT,301.15,1012,57,20,1.54,few clouds
29,2021-01-10 05:00:00,THU DAU MOT,302.15,1011,54,40,2.57,scattered clouds
30,2021-01-10 06:00:00,THU DAU MOT,302.15,1010,54,40,3.09,scattered clouds
31,2021-01-10 07:00:00,THU DAU MOT,303.15,1008,51,40,3.09,scattered clouds
32,2021-01-10 08:00:00,THU DAU MOT,303.15,1008,48,40,2.06,scattered clouds
33,2021-01-10 09:00:00,THU DAU MOT,303.15,1008,48,20,1.03,few clouds
34,2021-01-10 10:00:00,THU DAU MOT,302.15,1008,58,20,2.06,few clouds
35,2021-01-10 11:00:00,THU DAU MOT,301.15,1009,61,20,2.06,few clouds
36,2021-01-10 12:00:00,THU DAU MOT,300.15,1010,65,20,1.03,few clouds
37,2021-01-10 13:00:00,THU DAU MOT,300.15,1010,74,20,3.09,few clouds
38,2021-01-10 14:00:00,THU DAU MOT,299.15,1011,73,20,1.03,few clouds
39,2021-01-10 15:00:00,THU DAU MOT,299.15,1011,78,20,1.54,few clouds
40,2021-01-10 16:00:00,THU DAU MOT,299.15,1011,61,20,2.06,few clouds
41,2021-01-10 17:00:00,THU DAU MOT,297.15,1011,78,20,0.51,few clouds
42,2021-01-10 18:00:00,THU DAU MOT,297.15,1010,73,20,1.54,few clouds
43,2021-01-10 19:00:00,THU DAU MOT,296.15,1009,78,40,1.03,scattered clouds
44,2021-01-10 20:00:00,THU DAU MOT,296.15,1009,78,40,0.51,scattered clouds
45,2021-01-10 21:00:00,THU DAU MOT,295.15,1009,83,40,1.54,scattered clouds
46,2021-01-10 22:00:00,THU DAU MOT,295.15,1009,83,40,2.57,scattered clouds
47,2021-01-10 23:00:00,THU DAU MOT,295.15,1010,78,40,1.03,scattered clouds
48,2021-01-11 00:00:00,THU DAU MOT,295.15,1011,78,20,2.06,few clouds
49,2021-01-11 01:00:00,THU DAU MOT,296.15,1013,73,20,1.54,few clouds
50,2021-01-11 02:00:00,THU DAU MOT,299.15,1013,61,20,1.54,few clouds
51,2021-01-11 03:00:00,THU DAU MOT,300.15,1013,57,20,1.54,few clouds
52,2021-01-11 04:00:00,THU DAU MOT,302.15,1012,51,20,2.06,few clouds
53,2021-01-11 05:00:00,THU DAU MOT,303.15,1011,48,20,2.06,few clouds
54,2021-01-11 06:00:00,THU DAU MOT,303.15,1010,42,40,2.06,scattered clouds
55,2021-01-11 07:00:00,THU DAU MOT,304.15,1009,40,40,2.06,scattered clouds
56,2021-01-11 08:00:00,THU DAU MOT,305.15,1008,37,75,2.57,broken clouds
57,2021-01-11 09:00:00,THU DAU MOT,304.15,1009,45,40,2.57,scattered clouds
58,2021-01-11 10:00:00,THU DAU MOT,304.15,1009,45,40,2.57,scattered clouds
59,2021-01-11 11:00:00,THU DAU MOT,302.15,1010,51,40,2.57,scattered clouds
60,2021-01-11 12:00:00,THU DAU MOT,300.15,1011,74,40,4.63,scattered clouds
61,2021-01-11 13:00:00,THU DAU MOT,300.15,1012,65,40,2.57,scattered clouds
62,2021-01-11 14:00:00,THU DAU MOT,300.15,1013,50,40,1.54,scattered clouds
63,2021-01-11 15:00:00,THU DAU MOT,299.15,1012,53,40,2.57,scattered clouds
64,2021-01-11 16:00:00,THU DAU MOT,298.15,1012,61,20,2.06,few clouds
65,2021-01-11 17:00:00,THU DAU MOT,297.15,1012,64,20,2.06,few clouds
66,2021-01-11 18:00:00,THU DAU MOT,296.15,1011,68,20,2.06,few clouds
67,2021-01-11 19:00:00,THU DAU MOT,296.15,1011,64,40,2.57,scattered clouds
68,2021-01-11 20:00:00,THU DAU MOT,295.15,1011,68,40,2.57,scattered clouds
69,2021-01-11 21:00:00,THU DAU MOT,295.15,1011,68,40,2.06,scattered clouds
70,2021-01-11 22:00:00,THU DAU MOT,294.15,1011,73,20,2.06,few clouds
71,2021-01-11 23:00:00,THU DAU MOT,294.15,1012,73,20,2.57,few clouds
72,2021-01-12 00:00:00,THU DAU MOT,294.15,1013,73,20,2.57,few clouds
73,2021-01-12 01:00:00,THU DAU MOT,296.15,1013,60,20,3.6,few clouds
74,2021-01-12 02:00:00,THU DAU MOT,297.15,1014,57,20,3.6,few clouds
75,2021-01-12 03:00:00,THU DAU MOT,299.15,1013,50,20,3.09,few clouds
76,2021-01-12 04:00:00,THU DAU MOT,301.15,1012,44,20,4.63,few clouds
77,2021-01-12 05:00:00,THU DAU MOT,302.15,1011,42,20,3.09,few clouds
78,2021-01-12 06:00:00,THU DAU MOT,303.15,1010,37,20,2.57,few clouds
79,2021-01-12 07:00:00,THU DAU MOT,302.15,1009,39,40,3.09,scattered clouds
80,2021-01-12 08:00:00,THU DAU MOT,304.15,1009,35,40,2.06,scattered clouds
81,2021-01-12 09:00:00,THU DAU MOT,302.15,1009,39,40,3.6,scattered clouds
82,2021-01-12 10:00:00,THU DAU MOT,302.15,1009,39,20,1.54,few clouds
83,2021-01-12 11:00:00,THU DAU MOT,300.15,1010,44,20,4.12,few clouds
84,2021-01-12 12:00:00,THU DAU MOT,299.15,1011,47,20,2.06,few clouds
85,2021-01-12 13:00:00,THU DAU MOT,299.15,1012,47,20,2.06,few clouds
86,2021-01-12 14:00:00,THU DAU MOT,298.15,1012,50,20,3.6,few clouds
87,2021-01-12 15:00:00,THU DAU MOT,296.15,1012,56,20,3.6,few clouds
88,2021-01-12 16:00:00,THU DAU MOT,296.15,1012,56,40,3.6,scattered clouds
89,2021-01-12 17:00:00,THU DAU MOT,295.15,1012,60,40,2.57,scattered clouds
90,2021-01-12 18:00:00,THU DAU MOT,294.15,1011,64,20,1.54,few clouds
91,2021-01-12 19:00:00,THU DAU MOT,293.15,1011,68,20,2.06,few clouds
92,2021-01-12 20:00:00,THU DAU MOT,292.15,1011,77,20,1.54,few clouds
93,2021-01-12 21:00:00,THU DAU MOT,292.15,1011,77,20,2.06,few clouds
94,2021-01-12 22:00:00,THU DAU MOT,292.15,1011,77,20,1.54,few clouds
95,2021-01-12 23:00:00,THU DAU MOT,292.15,1012,77,40,1.54,scattered clouds
96,2021-01-13 00:00:00,THU DAU MOT,293.15,1013,68,75,2.06,broken clouds
97,2021-01-13 01:00:00,THU DAU MOT,294.15,1014,68,75,0.51,broken clouds
98,2021-01-13 02:00:00,THU DAU MOT,296.15,1014,60,75,0.51,broken clouds
99,2021-01-13 03:00:00,THU DAU MOT,297.15,1014,57,75,1.03,broken clouds
100,2021-01-13 04:00:00,THU DAU MOT,298.15,1013,50,20,1.54,few clouds
101,2021-01-13 05:00:00,THU DAU MOT,300.15,1012,47,20,1.54,few clouds
102,2021-01-13 06:00:00,THU DAU MOT,301.15,1011,44,20,1.54,few clouds
103,2021-01-13 07:00:00,THU DAU MOT,301.15,1011,47,40,3.6,scattered clouds
104,2021-01-13 08:00:00,THU DAU MOT,301.15,1010,47,40,3.6,scattered clouds
105,2021-01-13 09:00:00,THU DAU MOT,301.15,1010,47,40,3.6,scattered clouds
106,2021-01-13 10:00:00,THU DAU MOT,300.15,1010,50,20,4.12,few clouds
107,2021-01-13 11:00:00,THU DAU MOT,299.15,1011,53,20,3.6,few clouds
108,2021-01-13 12:00:00,THU DAU MOT,298.15,1011,61,20,2.06,few clouds
109,2021-01-13 13:00:00,THU DAU MOT,296.15,1012,73,20,2.57,few clouds
110,2021-01-13 14:00:00,THU DAU MOT,297.15,1012,69,20,1.03,few clouds
111,2021-01-13 15:00:00,THU DAU MOT,296.15,1012,73,20,2.06,few clouds
112,2021-01-13 16:00:00,THU DAU MOT,296.15,1011,73,20,0.51,few clouds
113,2021-01-13 17:00:00,THU DAU MOT,295.15,1011,78,20,1.54,few clouds
114,2021-01-13 18:00:00,THU DAU MOT,294.15,1011,83,20,0.51,few clouds
115,2021-01-13 19:00:00,THU DAU MOT,294.15,1010,83,20,1.54,few clouds
116,2021-01-13 20:00:00,THU DAU MOT,293.15,1010,88,20,1.03,few clouds
117,2021-01-13 21:00:00,THU DAU MOT,293.15,1010,88,40,0.51,scattered clouds
118,2021-01-13 22:00:00,THU DAU MOT,292.15,1010,94,40,0.51,scattered clouds
119,2021-01-13 23:00:00,THU DAU MOT,291.15,1011,94,40,1.03,scattered clouds
120,2021-01-09 00:00:00,THANH PHO HO CHI MINH,297.15,1011,69,20,1.54,few clouds
121,2021-01-09 01:00:00,THANH PHO HO CHI MINH,298.15,1012,65,97,1.54,overcast clouds
122,2021-01-09 02:00:00,THANH PHO HO CHI MINH,299.15,1012,65,20,1.03,few clouds
123,2021-01-09 03:00:00,THANH PHO HO CHI MINH,301.15,1012,57,20,2.57,few clouds
124,2021-01-09 04:00:00,THANH PHO HO CHI MINH,302.15,1011,51,20,1.54,few clouds
125,2021-01-09 05:00:00,THANH PHO HO CHI MINH,303.15,1010,48,20,2.06,few clouds
126,2021-01-09 06:00:00,THANH PHO HO CHI MINH,305.15,1009,40,20,2.57,few clouds
127,2021-01-09 07:00:00,THANH PHO HO CHI MINH,304.15,1008,40,20,1.54,few clouds
128,2021-01-09 08:00:00,THANH PHO HO CHI MINH,305.15,1007,37,40,1.54,scattered clouds
129,2021-01-09 09:00:00,THANH PHO HO CHI MINH,305.15,1007,37,40,1.54,scattered clouds
130,2021-01-09 10:00:00,THANH PHO HO CHI MINH,304.15,1007,42,40,0.51,scattered clouds
131,2021-01-09 11:00:00,THANH PHO HO CHI MINH,301.15,1008,65,40,4.12,scattered clouds
132,2021-01-09 12:00:00,THANH PHO HO CHI MINH,301.15,1009,65,40,2.06,scattered clouds
133,2021-01-09 13:00:00,THANH PHO HO CHI MINH,300.15,1010,65,40,2.06,scattered clouds
134,2021-01-09 14:00:00,THANH PHO HO CHI MINH,299.15,1010,73,40,1.54,scattered clouds
135,2021-01-09 15:00:00,THANH PHO HO CHI MINH,299.15,1011,73,40,1.54,scattered clouds
136,2021-01-09 16:00:00,THANH PHO HO CHI MINH,298.15,1010,61,40,3.09,scattered clouds
137,2021-01-09 17:00:00,THANH PHO HO CHI MINH,297.15,1010,64,40,2.57,scattered clouds
138,2021-01-09 18:00:00,THANH PHO HO CHI MINH,297.15,1010,64,40,2.06,scattered clouds
139,2021-01-09 19:00:00,THANH PHO HO CHI MINH,296.15,1009,73,40,2.06,scattered clouds
140,2021-01-09 20:00:00,THANH PHO HO CHI MINH,296.15,1009,73,40,1.03,scattered clouds
141,2021-01-09 21:00:00,THANH PHO HO CHI MINH,296.15,1009,73,40,1.54,scattered clouds
142,2021-01-09 22:00:00,THANH PHO HO CHI MINH,295.15,1009,78,40,2.06,scattered clouds
143,2021-01-09 23:00:00,THANH PHO HO CHI MINH,295.15,1010,78,75,1.03,broken clouds
144,2021-01-10 00:00:00,THANH PHO HO CHI MINH,295.15,1011,78,40,1.03,scattered clouds
145,2021-01-10 01:00:00,THANH PHO HO CHI MINH,297.15,1012,73,20,1.03,few clouds
146,2021-01-10 02:00:00,THANH PHO HO CHI MINH,299.15,1012,65,20,1.03,few clouds
147,2021-01-10 03:00:00,THANH PHO HO CHI MINH,300.15,1012,61,20,1.03,few clouds
148,2021-01-10 04:00:00,THANH PHO HO CHI MINH,301.15,1012,57,20,1.54,few clouds
149,2021-01-10 05:00:00,THANH PHO HO CHI MINH,302.15,1011,54,40,2.57,scattered clouds
150,2021-01-10 06:00:00,THANH PHO HO CHI MINH,302.15,1010,54,40,3.09,scattered clouds
151,2021-01-10 07:00:00,THANH PHO HO CHI MINH,303.15,1008,51,40,3.09,scattered clouds
152,2021-01-10 08:00:00,THANH PHO HO CHI MINH,303.15,1008,48,40,2.06,scattered clouds
153,2021-01-10 09:00:00,THANH PHO HO CHI MINH,303.15,1008,48,20,1.03,few clouds
154,2021-01-10 10:00:00,THANH PHO HO CHI MINH,302.15,1008,58,20,2.06,few clouds
155,2021-01-10 11:00:00,THANH PHO HO CHI MINH,301.15,1009,61,20,2.06,few clouds
156,2021-01-10 12:00:00,THANH PHO HO CHI MINH,300.15,1010,65,20,1.03,few clouds
157,2021-01-10 13:00:00,THANH PHO HO CHI MINH,300.15,1010,74,20,3.09,few clouds
158,2021-01-10 14:00:00,THANH PHO HO CHI MINH,299.15,1011,73,20,1.03,few clouds
159,2021-01-10 15:00:00,THANH PHO HO CHI MINH,299.15,1011,78,20,1.54,few clouds
160,2021-01-10 16:00:00,THANH PHO HO CHI MINH,299.15,1011,61,20,2.06,few clouds
161,2021-01-10 17:00:00,THANH PHO HO CHI MINH,297.15,1011,78,20,0.51,few clouds
162,2021-01-10 18:00:00,THANH PHO HO CHI MINH,297.15,1010,73,20,1.54,few clouds
163,2021-01-10 19:00:00,THANH PHO HO CHI MINH,296.15,1009,78,40,1.03,scattered clouds
164,2021-01-10 20:00:00,THANH PHO HO CHI MINH,296.15,1009,78,40,0.51,scattered clouds
165,2021-01-10 21:00:00,THANH PHO HO CHI MINH,295.15,1009,83,40,1.54,scattered clouds
166,2021-01-10 22:00:00,THANH PHO HO CHI MINH,295.15,1009,83,40,2.57,scattered clouds
167,2021-01-10 23:00:00,THANH PHO HO CHI MINH,295.15,1010,78,40,1.03,scattered clouds
168,2021-01-11 00:00:00,THANH PHO HO CHI MINH,295.15,1011,78,20,2.06,few clouds
169,2021-01-11 01:00:00,THANH PHO HO CHI MINH,296.15,1013,73,20,1.54,few clouds
170,2021-01-11 02:00:00,THANH PHO HO CHI MINH,299.15,1013,61,20,1.54,few clouds
171,2021-01-11 03:00:00,THANH PHO HO CHI MINH,300.15,1013,57,20,1.54,few clouds
172,2021-01-11 04:00:00,THANH PHO HO CHI MINH,302.15,1012,51,20,2.06,few clouds
173,2021-01-11 05:00:00,THANH PHO HO CHI MINH,303.15,1011,48,20,2.06,few clouds
174,2021-01-11 06:00:00,THANH PHO HO CHI MINH,303.15,1010,42,40,2.06,scattered clouds
175,2021-01-11 07:00:00,THANH PHO HO CHI MINH,304.15,1009,40,40,2.06,scattered clouds
176,2021-01-11 08:00:00,THANH PHO HO CHI MINH,305.15,1008,37,75,2.57,broken clouds
177,2021-01-11 09:00:00,THANH PHO HO CHI MINH,304.15,1009,45,40,2.57,scattered clouds
178,2021-01-11 10:00:00,THANH PHO HO CHI MINH,304.15,1009,45,40,2.57,scattered clouds
179,2021-01-11 11:00:00,THANH PHO HO CHI MINH,302.15,1010,51,40,2.57,scattered clouds
180,2021-01-11 12:00:00,THANH PHO HO CHI MINH,300.15,1011,74,40,4.63,scattered clouds
181,2021-01-11 13:00:00,THANH PHO HO CHI MINH,300.15,1012,65,40,2.57,scattered clouds
182,2021-01-11 14:00:00,THANH PHO HO CHI MINH,300.15,1013,50,40,1.54,scattered clouds
183,2021-01-11 15:00:00,THANH PHO HO CHI MINH,299.15,1012,53,40,2.57,scattered clouds
184,2021-01-11 16:00:00,THANH PHO HO CHI MINH,298.15,1012,61,20,2.06,few clouds
185,2021-01-11 17:00:00,THANH PHO HO CHI MINH,297.15,1012,64,20,2.06,few clouds
186,2021-01-11 18:00:00,THANH PHO HO CHI MINH,296.15,1011,68,20,2.06,few clouds
187,2021-01-11 19:00:00,THANH PHO HO CHI MINH,296.15,1011,64,40,2.57,scattered clouds
188,2021-01-11 20:00:00,THANH PHO HO CHI MINH,295.15,1011,68,40,2.57,scattered clouds
189,2021-01-11 21:00:00,THANH PHO HO CHI MINH,295.15,1011,68,40,2.06,scattered clouds
190,2021-01-11 22:00:00,THANH PHO HO CHI MINH,294.15,1011,73,20,2.06,few clouds
191,2021-01-11 23:00:00,THANH PHO HO CHI MINH,294.15,1012,73,20,2.57,few clouds
192,2021-01-12 00:00:00,THANH PHO HO CHI MINH,294.15,1013,73,20,2.57,few clouds
193,2021-01-12 01:00:00,THANH PHO HO CHI MINH,296.15,1013,60,20,3.6,few clouds
194,2021-01-12 02:00:00,THANH PHO HO CHI MINH,297.15,1014,57,20,3.6,few clouds
195,2021-01-12 03:00:00,THANH PHO HO CHI MINH,299.15,1013,50,20,3.09,few clouds
196,2021-01-12 04:00:00,THANH PHO HO CHI MINH,301.15,1012,44,20,4.63,few clouds
197,2021-01-12 05:00:00,THANH PHO HO CHI MINH,302.15,1011,42,20,3.09,few clouds
198,2021-01-12 06:00:00,THANH PHO HO CHI MINH,303.15,1010,37,20,2.57,few clouds
199,2021-01-12 07:00:00,THANH PHO HO CHI MINH,302.15,1009,39,40,3.09,scattered clouds
200,2021-01-12 08:00:00,THANH PHO HO CHI MINH,304.15,1009,35,40,2.06,scattered clouds
201,2021-01-12 09:00:00,THANH PHO HO CHI MINH,302.15,1009,39,40,3.6,scattered clouds
202,2021-01-12 10:00:00,THANH PHO HO CHI MINH,302.15,1009,39,20,1.54,few clouds
203,2021-01-12 11:00:00,THANH PHO HO CHI MINH,300.15,1010,44,20,4.12,few clouds
204,2021-01-12 12:00:00,THANH PHO HO CHI MINH,299.15,1011,47,20,2.06,few clouds
205,2021-01-12 13:00:00,THANH PHO HO CHI MINH,299.15,1012,47,20,2.06,few clouds
206,2021-01-12 14:00:00,THANH PHO HO CHI MINH,298.15,1012,50,20,3.6,few clouds
207,2021-01-12 15:00:00,THANH PHO HO CHI MINH,296.15,1012,56,20,3.6,few clouds
208,2021-01-12 16:00:00,THANH PHO HO CHI MINH,296.15,1012,56,40,3.6,scattered clouds
209,2021-01-12 17:00:00,THANH PHO HO CHI MINH,295.15,1012,60,40,2.57,scattered clouds
210,2021-01-12 18:00:00,THANH PHO HO CHI MINH,294.15,1011,64,20,1.54,few clouds
211,2021-01-12 19:00:00,THANH PHO HO CHI MINH,293.15,1011,68,20,2.06,few clouds
212,2021-01-12 20:00:00,THANH PHO HO CHI MINH,292.15,1011,77,20,1.54,few clouds
213,2021-01-12 21:00:00,THANH PHO HO CHI MINH,292.15,1011,77,20,2.06,few clouds
214,2021-01-12 22:00:00,THANH PHO HO CHI MINH,292.15,1011,77,20,1.54,few clouds
215,2021-01-12 23:00:00,THANH PHO HO CHI MINH,292.15,1012,77,40,1.54,scattered clouds
216,2021-01-13 00:00:00,THANH PHO HO CHI MINH,293.15,1013,68,75,2.06,broken clouds
217,2021-01-13 01:00:00,THANH PHO HO CHI MINH,294.15,1014,68,75,0.51,broken clouds
218,2021-01-13 02:00:00,THANH PHO HO CHI MINH,296.15,1014,60,75,0.51,broken clouds
219,2021-01-13 03:00:00,THANH PHO HO CHI MINH,297.15,1014,57,75,1.03,broken clouds
220,2021-01-13 04:00:00,THANH PHO HO CHI MINH,298.15,1013,50,20,1.54,few clouds
221,2021-01-13 05:00:00,THANH PHO HO CHI MINH,300.15,1012,47,20,1.54,few clouds
222,2021-01-13 06:00:00,THANH PHO HO CHI MINH,301.15,1011,44,20,1.54,few clouds
223,2021-01-13 07:00:00,THANH PHO HO CHI MINH,301.15,1011,47,40,3.6,scattered clouds
224,2021-01-13 08:00:00,THANH PHO HO CHI MINH,301.15,1010,47,40,3.6,scattered clouds
225,2021-01-13 09:00:00,THANH PHO HO CHI MINH,301.15,1010,47,40,3.6,scattered clouds
226,2021-01-13 10:00:00,THANH PHO HO CHI MINH,300.15,1010,50,20,4.12,few clouds
227,2021-01-13 11:00:00,THANH PHO HO CHI MINH,299.15,1011,53,20,3.6,few clouds
228,2021-01-13 12:00:00,THANH PHO HO CHI MINH,298.15,1011,61,20,2.06,few clouds
229,2021-01-13 13:00:00,THANH PHO HO CHI MINH,296.15,1012,73,20,2.57,few clouds
230,2021-01-13 14:00:00,THANH PHO HO CHI MINH,297.15,1012,69,20,1.03,few clouds
231,2021-01-13 15:00:00,THANH PHO HO CHI MINH,296.15,1012,73,20,2.06,few clouds
232,2021-01-13 16:00:00,THANH PHO HO CHI MINH,296.15,1011,73,20,0.51,few clouds
233,2021-01-13 17:00:00,THANH PHO HO CHI MINH,295.15,1011,78,20,1.54,few clouds
234,2021-01-13 18:00:00,THANH PHO HO CHI MINH,294.15,1011,83,20,0.51,few clouds
235,2021-01-13 19:00:00,THANH PHO HO CHI MINH,294.15,1010,83,20,1.54,few clouds
236,2021-01-13 20:00:00,THANH PHO HO CHI MINH,293.15,1010,88,20,1.03,few clouds
237,2021-01-13 21:00:00,THANH PHO HO CHI MINH,293.15,1010,88,40,0.51,scattered clouds
238,2021-01-13 22:00:00,THANH PHO HO CHI MINH,292.15,1010,94,40,0.51,scattered clouds
239,2021-01-13 23:00:00,THANH PHO HO CHI MINH,291.15,1011,94,40,1.03,scattered clouds
240,2021-01-09 00:00:00,TAY NINH,295.33,1011,72,83,2.03,broken clouds
241,2021-01-09 01:00:00,TAY NINH,296.94,1012,64,94,3.13,overcast clouds
242,2021-01-09 02:00:00,TAY NINH,299.04,1012,56,96,4.08,overcast clouds
243,2021-01-09 03:00:00,TAY NINH,300.59,1013,52,91,4.52,overcast clouds
244,2021-01-09 04:00:00,TAY NINH,302.04,1012,48,89,4.86,overcast clouds
245,2021-01-09 05:00:00,TAY NINH,303.3,1011,45,89,4.83,overcast clouds
246,2021-01-09 06:00:00,TAY NINH,304.23,1010,42,88,4.91,overcast clouds
247,2021-01-09 07:00:00,TAY NINH,304.6,1009,41,100,4.27,overcast clouds
248,2021-01-09 08:00:00,TAY NINH,304.76,1008,41,100,4.02,overcast clouds
249,2021-01-09 09:00:00,TAY NINH,304.47,1008,42,96,3.66,overcast clouds
250,2021-01-09 10:00:00,TAY NINH,303.64,1008,47,75,2.28,broken clouds
251,2021-01-09 11:00:00,TAY NINH,300.96,1009,51,60,1.9,broken clouds
252,2021-01-09 12:00:00,TAY NINH,299.94,1010,53,52,3.83,broken clouds
253,2021-01-09 13:00:00,TAY NINH,299.26,1011,53,58,4.85,broken clouds
254,2021-01-09 14:00:00,TAY NINH,297.72,1012,57,28,4.49,scattered clouds
255,2021-01-09 15:00:00,TAY NINH,296.62,1012,60,25,3.52,scattered clouds
256,2021-01-09 16:00:00,TAY NINH,295.85,1012,62,43,3.13,scattered clouds
257,2021-01-09 17:00:00,TAY NINH,295.24,1011,65,50,3.01,clear sky
258,2021-01-09 18:00:00,TAY NINH,294.6,1011,67,47,3.1,scattered clouds
259,2021-01-09 19:00:00,TAY NINH,294.18,1010,69,58,2.83,broken clouds
260,2021-01-09 20:00:00,TAY NINH,293.78,1010,71,53,2.76,broken clouds
261,2021-01-09 21:00:00,TAY NINH,293.41,1010,72,40,2.54,scattered clouds
262,2021-01-09 22:00:00,TAY NINH,293.15,1011,73,37,2.36,scattered clouds
263,2021-01-09 23:00:00,TAY NINH,292.91,1011,75,31,2.3,scattered clouds
264,2021-01-10 00:00:00,TAY NINH,293.67,1012,74,25,2.4,scattered clouds
265,2021-01-10 01:00:00,TAY NINH,295.59,1012,66,39,3.02,scattered clouds
266,2021-01-10 02:00:00,TAY NINH,297.81,1013,59,45,3.91,scattered clouds
267,2021-01-10 03:00:00,TAY NINH,299.51,1013,54,63,4.2,broken clouds
268,2021-01-10 04:00:00,TAY NINH,301.0,1013,50,72,4.19,broken clouds
269,2021-01-10 05:00:00,TAY NINH,302.27,1011,46,70,3.97,broken clouds
270,2021-01-10 06:00:00,TAY NINH,303.72,1010,43,65,3.35,broken clouds
271,2021-01-10 07:00:00,TAY NINH,304.27,1009,41,28,2.74,scattered clouds
272,2021-01-10 08:00:00,TAY NINH,304.61,1008,39,14,1.93,few clouds
273,2021-01-10 09:00:00,TAY NINH,304.69,1008,39,9,1.16,clear sky
274,2021-01-10 10:00:00,TAY NINH,304.13,1009,45,9,0.31,clear sky
275,2021-01-10 11:00:00,TAY NINH,301.36,1009,47,9,0.89,clear sky
276,2021-01-10 12:00:00,TAY NINH,300.08,1011,49,13,0.46,few clouds
277,2021-01-10 13:00:00,TAY NINH,299.34,1011,52,0,3.24,clear sky
278,2021-01-10 14:00:00,TAY NINH,298.21,1011,56,0,3.83,clear sky
279,2021-01-10 15:00:00,TAY NINH,297.12,1012,60,0,3.49,clear sky
280,2021-01-10 16:00:00,TAY NINH,296.09,1012,63,0,2.9,clear sky
281,2021-01-10 17:00:00,TAY NINH,295.31,1011,65,0,3.02,clear sky
282,2021-01-10 18:00:00,TAY NINH,294.62,1011,66,6,2.58,clear sky
283,2021-01-10 19:00:00,TAY NINH,294.18,1011,67,80,2.87,broken clouds
284,2021-01-10 20:00:00,TAY NINH,293.75,1010,68,90,2.88,overcast clouds
285,2021-01-10 21:00:00,TAY NINH,293.39,1011,70,93,2.8,overcast clouds
286,2021-01-10 22:00:00,TAY NINH,293.02,1011,71,81,2.85,broken clouds
287,2021-01-10 23:00:00,TAY NINH,292.71,1011,72,71,2.6,broken clouds
288,2021-01-11 00:00:00,TAY NINH,293.47,1012,74,71,2.82,broken clouds
289,2021-01-11 01:00:00,TAY NINH,295.55,1012,66,80,3.1,broken clouds
290,2021-01-11 02:00:00,TAY NINH,297.86,1013,59,89,3.17,overcast clouds
291,2021-01-11 03:00:00,TAY NINH,299.79,1014,53,93,3.12,overcast clouds
292,2021-01-11 04:00:00,TAY NINH,301.49,1013,49,91,3.16,overcast clouds
293,2021-01-11 05:00:00,TAY NINH,302.85,1012,45,82,3.02,broken clouds
294,2021-01-11 06:00:00,TAY NINH,304.32,1011,42,78,2.77,broken clouds
295,2021-01-11 07:00:00,TAY NINH,304.98,1010,40,49,2.27,scattered clouds
296,2021-01-11 08:00:00,TAY NINH,305.51,1009,39,29,2.17,scattered clouds
